Customer Code,Name ,April,April Achv.,May,May Achv.,June,June Achv.,July,July Achv.,August,August Achv.,September,September Achv.,October,October Achv.,November,November Achv.,December,December Achv.,January,January Achv.,February,February Achv.,March,March Achv.
SDNE00075,R D ELECTRICALS & HARDWARE STORE (RSSR006),15,0,15,220,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00080,SARMA MADHOBIPRIYA ENTERPRISE,4.5,0,4.5,50,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
SDNE00084,PURNIMA HARDWARE (RSSP040),9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
SDNE00085,KALITA ENTERPRISE (ABHIRAM) (RSSK056),15,0,15,195,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00088,THAKURIA ENTERPRISE(MAHANANDA),11,0,11,490,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE00089,LAKHI MAA HARDWARE (RSSL014),8,0,8,50,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
SDNE00091,AMIN ENTERPRISE (RSSA048),20,0,20,270,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE00093,N R A HARDWARE (RSSN053),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE00098,JEEVANDEEP ENTERPRISE (RSSJ015),10,0,10,20,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE00101,BISWAKARMA ENTERPRISE,5.5,0,5.5,150,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE00106,KAMRUP CONCRETE UDYOG (RSSK004),40,0,40,660,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE00110,BIBHAGYA BHANDAR (RSSB051),18,0,18,80,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE00116,AHMED HARDWARE,36,0,36,450,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0
SDNE00117,MAA HARDWARE (ABDUL),25.64375,0,25.64375,100,25.64375,0,25.64375,0,25.64375,0,25.64375,0,25.64375,0,25.64375,0,25.64375,0,25.64375,0,25.64375,0,25.64375,0
SDNE00120,NOOR HARDWARE (AMINUL),8.8825,0,8.8825,140,8.8825,0,8.8825,0,8.8825,0,8.8825,0,8.8825,0,8.8825,0,8.8825,0,8.8825,0,8.8825,0,8.8825,0
SDNE00121,SUMUNA HARDWARE,36.403125,0,36.403125,780,36.403125,0,36.403125,0,36.403125,0,36.403125,0,36.403125,0,36.403125,0,36.403125,0,36.403125,0,36.403125,0,36.403125,0
SDNE00123,MM ENTERPRISE,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
SDNE00128,MAA HARDWARE (CHITTARANJAN),16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0,16.809375,0
SDNE00129,AKRAM HARDWARE,20,0,20,230,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE00131,BORO HARDWARE (DIGANTA),35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
SDNE00133,BABA HARDWARE (ABDUR),30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0,30.59375,0
SDNE00134,RIYAN ENTERPRISE,30,0,30,590,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE00140,KALITA AGENCY,47.91875,0,47.91875,300,47.91875,0,47.91875,0,47.91875,0,47.91875,0,47.91875,0,47.91875,0,47.91875,0,47.91875,0,47.91875,0,47.91875,0
SDNE00142,G.D.R. ENTERPRISE,40,0,40,120,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE00143,RAHUL ENTERPRISE,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0,14.575,0
SDNE00146,AZIM HARDWARE,15,0,15,200,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00147,RAHMATULLAH HARDWAARE,34.43,0,34.43,278,34.43,0,34.43,0,34.43,0,34.43,0,34.43,0,34.43,0,34.43,0,34.43,0,34.43,0,34.43,0
SDNE00154,HIRA MONI HARDWARE,25,0,25,370,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00156,SARAIGHAT ENTERPRISE,15.125,0,15.125,90,15.125,0,15.125,0,15.125,0,15.125,0,15.125,0,15.125,0,15.125,0,15.125,0,15.125,0,15.125,0
SDNE00157,MAA DURGA HARDWARE,47.444375,0,47.444375,460,47.444375,0,47.444375,0,47.444375,0,47.444375,0,47.444375,0,47.444375,0,47.444375,0,47.444375,0,47.444375,0,47.444375,0
SDNE00158,SAHA AUTOMOBILES & HARDWARE,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0,19.9375,0
SDNE00160,MAZNUR HARDWARE,14.471875,0,14.471875,400,14.471875,0,14.471875,0,14.471875,0,14.471875,0,14.471875,0,14.471875,0,14.471875,0,14.471875,0,14.471875,0,14.471875,0
SDNE00162,JESMINA PARBIN HARDWARE,8.84125,0,8.84125,80,8.84125,0,8.84125,0,8.84125,0,8.84125,0,8.84125,0,8.84125,0,8.84125,0,8.84125,0,8.84125,0,8.84125,0
SDNE00163,MAA KALI HARDWARE,21.0375,0,21.0375,120,21.0375,0,21.0375,0,21.0375,0,21.0375,0,21.0375,0,21.0375,0,21.0375,0,21.0375,0,21.0375,0,21.0375,0
SDNE00165,A.H.HARDWARE,22,0,22,100,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE00167,AR STEEL AND BABU HARDWARE STORE,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0,36.4375,0
SDNE00169,A.P ENTERPRISE,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0
SDNE00173,SHAKTI HARDWARE,61.325,0,61.325,290,61.325,0,61.325,0,61.325,0,61.325,0,61.325,0,61.325,0,61.325,0,61.325,0,61.325,0,61.325,0
SDNE00174,THAKURIA ENTERPRISE,34.58125,0,34.58125,150,34.58125,0,34.58125,0,34.58125,0,34.58125,0,34.58125,0,34.58125,0,34.58125,0,34.58125,0,34.58125,0,34.58125,0
SDNE00176,GULAB RUBBANI HARDWARE,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0
SDNE00180,AHMED ENTERPRISE,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
SDNE00181,ASHIRBAD STEEL,26,0,26,320,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
SDNE00183,MAHANTA ENTERPRISE,11.061875,0,11.061875,90,11.061875,0,11.061875,0,11.061875,0,11.061875,0,11.061875,0,11.061875,0,11.061875,0,11.061875,0,11.061875,0,11.061875,0
SDNE00184,MAA ENTERPRISE (AHMED),38.286875,0,38.286875,430,38.286875,0,38.286875,0,38.286875,0,38.286875,0,38.286875,0,38.286875,0,38.286875,0,38.286875,0,38.286875,0,38.286875,0
SDNE00187,BORO HARDWARE,26,0,26,315,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
SDNE00188,KALITA TRADE CENTRE,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0,16.603125,0
SDNE00189,SAKAL ENTERPRISE,5.5,0,5.5,50,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE00191,J.K. ENTERPRISE (KAMAL),36.7125,0,36.7125,650,36.7125,0,36.7125,0,36.7125,0,36.7125,0,36.7125,0,36.7125,0,36.7125,0,36.7125,0,36.7125,0,36.7125,0
SDNE00192,S.M. HARDWARE,14.91875,0,14.91875,200,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0
SDNE00195,ABU HARDWARE,26,0,26,200,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
SDNE00196,B. B. ENTERPRISE,12,0,12,490,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE00197,AZADUL HARDWARE,36,0,36,680,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0
SDNE00198,THAKURIA ENTERPRISE (JAYANTA),14.85,0,14.85,380,14.85,0,14.85,0,14.85,0,14.85,0,14.85,0,14.85,0,14.85,0,14.85,0,14.85,0,14.85,0
SDNE00200,TALUKDAR HARDWARE,23.753125,0,23.753125,260,23.753125,0,23.753125,0,23.753125,0,23.753125,0,23.753125,0,23.753125,0,23.753125,0,23.753125,0,23.753125,0,23.753125,0
SDNE00201,MAROMI ENTERPRISE,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
SDNE00202,PATHAK ENTERPRISE (BABUL),19.59375,0,19.59375,50,19.59375,0,19.59375,0,19.59375,0,19.59375,0,19.59375,0,19.59375,0,19.59375,0,19.59375,0,19.59375,0,19.59375,0
SDNE00203,S. AHMED ENTERPRISE,14.91875,0,14.91875,100,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0,14.91875,0
SDNE00205,NEW HARDWARE,10.484375,0,10.484375,100,10.484375,0,10.484375,0,10.484375,0,10.484375,0,10.484375,0,10.484375,0,10.484375,0,10.484375,0,10.484375,0,10.484375,0
SDNE00206,BINAY ENTERPRISE,8,0,8,100,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
SDNE00207,S. R. ENTERPRISE,18.7,0,18.7,269,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
SDNE00208,ZAHANGIR ALAM HARDWARE,25,0,25,500,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00209,NAZMIN ENTERPRISE,6.5,0,6.5,50,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
SDNE00210,POPULAR ENTERPRISE,42.728125,0,42.728125,770,42.728125,0,42.728125,0,42.728125,0,42.728125,0,42.728125,0,42.728125,0,42.728125,0,42.728125,0,42.728125,0,42.728125,0
SDNE00213,DEKA ENTERPRISE (NRIPENDRA),41.8,0,41.8,240,41.8,0,41.8,0,41.8,0,41.8,0,41.8,0,41.8,0,41.8,0,41.8,0,41.8,0,41.8,0
SDNE00214,ALINUR ENTERPRISE,25,0,25,300,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00216,DEKA HARDWARE (KHARABHANGA),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE00217,RUMI ENTERPRISE,47.059375,0,47.059375,650,47.059375,0,47.059375,0,47.059375,0,47.059375,0,47.059375,0,47.059375,0,47.059375,0,47.059375,0,47.059375,0,47.059375,0
SDNE00219,SIMA HARDWARE,68.76375,0,68.76375,450,68.76375,0,68.76375,0,68.76375,0,68.76375,0,68.76375,0,68.76375,0,68.76375,0,68.76375,0,68.76375,0,68.76375,0
SDNE00225,N B ENTERPRISE (JEHIRUL),9,0,9,60,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
SDNE00227,K B ENTERPRISE,25.265625,0,25.265625,190,25.265625,0,25.265625,0,25.265625,0,25.265625,0,25.265625,0,25.265625,0,25.265625,0,25.265625,0,25.265625,0,25.265625,0
SDNE00230,J.R. HARDWARE,27.328125,0,27.328125,190,27.328125,0,27.328125,0,27.328125,0,27.328125,0,27.328125,0,27.328125,0,27.328125,0,27.328125,0,27.328125,0,27.328125,0
SDNE00235,BRAHMAPUTRA HARDWARE,15.5,0,15.5,130,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
SDNE00236,BABU HARDWARE HOUSE,12.5,0,12.5,160,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
SDNE00239,MAA HARDWARE (ANOWAR),20.41875,0,20.41875,560,20.41875,0,20.41875,0,20.41875,0,20.41875,0,20.41875,0,20.41875,0,20.41875,0,20.41875,0,20.41875,0,20.41875,0
SDNE00242,PAPU ENTERPRISE,40.335625,0,40.335625,172,40.335625,0,40.335625,0,40.335625,0,40.335625,0,40.335625,0,40.335625,0,40.335625,0,40.335625,0,40.335625,0,40.335625,0
SDNE00252,DAVID ENTERPRISE,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
SDNE00257,DEKA ENTERPRISE (KATABARI),27.5,0,27.5,200,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE00259,MAA ENTERPRISES (NRIPEN),5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE00260,SHREE MAA ENTERPRISE,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE00262,ROHAN ENTERPRISE,21.65625,0,21.65625,100,21.65625,0,21.65625,0,21.65625,0,21.65625,0,21.65625,0,21.65625,0,21.65625,0,21.65625,0,21.65625,0,21.65625,0
SDNE00266,MAA BHAGAWATI ENTERPRISE,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0,9.46,0
SDNE00270,SHARMA'S ENTERPRISE,5.5,0,5.5,100,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE00271,OM SHIVAM ENTERPRISE,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
SDNE00275,M.D. ENTERPRISE,125,0,125,0,125,0,125,0,125,0,125,0,125,0,125,0,125,0,125,0,125,0,125,0
SDNE00282,SHIVAM HARDWARE (RSSS050),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE00288,TRISHNA TRADERS,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE00293,KALITA ENTERPRISE (UTTARA) (RSSK085),5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE00294,PULAK ENTERPRISE,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE00300,S T STEEL (RSSS266),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00301,DAS ENTERPRISE - BIRKUCHI (RSSD014),15.4,0,15.4,50,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0
SDNE00304,DK TRADERS,5.5,0,5.5,50,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE00308,MAHESH ENTERPRISE (RSSM027),20,0,20,70,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE00309,KALITA ENTERPRISE (CHATRA) (RSSK032),15,0,15,170,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00312,DEEP ENTERPRISE (RSSD035),15,0,15,100,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00313,RAHMAN ENTERPRISE (MOFIJUR) (RSSR163),2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
SDNE00315,JANANI ENTERPRISE (RSSJ008),5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE00316,P M ENTERPRISE (RSSP137),10,0,10,170,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE00318,MAA LAXMI ENTERPRISE (RSSM081),55,0,55,70,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0
SDNE00320,J K HARDWARE (RSSJ017),5,0,5,60,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE00321,ANJALI HARDWARE (RSSA018),15.35625,0,15.35625,100,15.35625,0,15.35625,0,15.35625,0,15.35625,0,15.35625,0,15.35625,0,15.35625,0,15.35625,0,15.35625,0,15.35625,0
SDNE00322,KAMAKHYA HARDWARE (NIRANJAN) (RSSK036),30,0,30,70,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE00323,SHIVAM ENTERPRISE (RANJIT) (RSSS037),6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE00324,KALITA ENTERPRISE (RSSK010),30,0,30,170,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE00325,SHIVAM ENTERPRISE (DIPEN) (RSSS036),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE00334,KALITA ENTERPRISE (PANKAJ) (RSSK045),25,0,25,60,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00335,KAMRUPA TRADERS (RSSK006),20,0,20,100,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE00336,UMANANDA ENTERPRISE (RSSU002),5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE00339,BIJAY AND SONS ENTERPRISE (RSSB012),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00340,KALIKA ENTERPRISE (RSSK025),2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
SDNE00341,MAA ENTERPRISE (NATH),5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE00343,MAA KAMAKHYA HARDWARE (RSSM039),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00347,MAA ENTERPRISE (NOONMATI) (RSSM025),55,0,55,200,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0
SDNE00348,MUSTAFA ENTERPRISE (RSSM026),25,0,25,80,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00352,G P ENTERPRISE (RSSG020),15,0,15,120,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00355,M.K ENTERPRISE (RSSM028),37,0,37,270,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0
SDNE00357,BAJRANG HARDWARE (RSSB013),7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
SDNE00359,H D HARDWARE (RSSH015),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE00361,J K ENTERPRISE (JOINUR) (RSSJ077),37,0,37,150,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0
SDNE00363,N. K. HARDWARE,25,0,25,380,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00364,MAHENDRA ENTERPRISE (RSSM091),30,0,30,100,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE00368,SONARAM HARDWARE (RSSS032),34,0,34,70,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0
SDNE00369,MAA STORE (RSSM094),12,0,12,100,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE00381,MANASH BHANDAR,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE00382,R.J.B. ENTERPRISE (RSSR036),19,0,19,150,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
SDNE00385,SARADA ENTERPRISE (RSSS040),27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
SDNE00389,ABINASH & ANISHA ENTERPRISE (RSSA075),22,0,22,200,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE00391,KUMAR ENTERPRISE (RSSK026),24,0,24,200,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0
SDNE00392,AFRUZA ENTERPRISE (RSSA079),20,0,20,150,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE00395,BHAI BHAI HARDWARE (RSSB020),28,0,28,200,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
SDNE00396,RINKU MONI BHANDAR (RSSR022),15,0,15,100,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00397,KANGKANA HARDWARE (RSSK051),30,0,30,290,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE00400,MAA ENTERPRISE,8,0,8,110,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
SDNE00402,HARSH HARDWARE (RSSH006),40,0,40,200,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE00403,R N ENTERPRISE (RSSR055),6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE00405,P B ENTERPRISE,17.6,0,17.6,470,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0
SDNE00406,ASHIRBAD HARDWARE,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
SDNE00408,R ENTERPRISE (RSSR133),5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE00409,BABUL ENTERPRISE HARDWARE (RSSB050),12.5,0,12.5,100,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
SDNE00410,A TO Z KALITA ENTERPRISE,12.1,0,12.1,330,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0
SDNE00412,R B ENTERPRISE (RSSR033),22,0,22,50,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE00413,ANURAG HARDWARE (RSSA080),15,0,15,100,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00414,BHAI BHAI ENTERPRISE & HARDWARE (RSSB028),80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
SDNE00415,GRIHALAKSHMI ENTERPRISE (RSSG014),18,0,18,140,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE00418,BROTHER HARDWARE AND ENTERPRISE (RSSB041),15,0,15,95,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00421,AHMED ENTERPRISE (MAJNURUDDIN) (RSSA168),16,0,16,170,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
SDNE00428,SANI ENTERPRISE (RSSS079),27,0,27,440,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
SDNE00429,S S HARDWARE (SAIFUDDIN) (RSSS168),16.5,0,16.5,290,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE00430,ERINA ENTERPRISE (RSSE003),18,0,18,100,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE00432,M.R. ENTERPRISE,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0
SDNE00438,MATRI HARDWARE,8.8,0,8.8,100,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0
SDNE00440,F A ENTERPRISE (RSSF002),11,0,11,90,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE00441,NARJIMA HARDWARE & ENTERPRISE (RSSN018),10,0,10,240,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE00443,KALITA HARDWARE (BHUGI) (RSSK012),15,0,15,200,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00444,M. N. HARDWARE (RSSM042),13,0,13,150,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0
SDNE00445,MOMI ENTERPRISE (RSSM034),23,0,23,150,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0
SDNE00446,J. S. HARDWARE (RSSJ021),21,0,21,150,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
SDNE00449,ISA HARDWARE,15,0,15,450,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE00450,SHIVA HARDWARE (RSSS044),48,0,48,440,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0
SDNE00451,HUSSAIN E HARDWARE (RSSH008),37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0
SDNE00453,BRAHMAPUTRA TRADERS,25,0,25,100,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00456,RAHMAN ENTERPRISE (RSSR011),48,0,48,670,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0
SDNE00462,BAKULI ENTERPRISE,3,0,3,180,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
SDNE00463,MOON ENTERPRISE (RSSM052),28,0,28,350,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
SDNE00464,LIZA ENTERPRISE (RSSL004),25,0,25,300,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE00465,AKASH ENTERPRISE (RSSA024),18,0,18,50,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
